"Order ID","Sale Date","Sale price","COGS","Status","Store Name","Store Id","Customer Invoice Number"
"f6cs-n9bk","2020-07-17 01:29:56.600000","60.0","47.04","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006096"
"f0yg-vyv0","2020-07-17 01:46:23.417000","78.0","63.44","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006097"
"f4gt-6b4s","2020-07-17 02:15:50.950000","150.0","91.12","done","PandaNow (Wattana)","f4gt","ABB-0000006098"
"f0yg-cd97","2020-07-17 02:19:23.601000","76.54","66.54","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006099"
"f4gt-dbl3","2020-07-17 02:35:06.751000","201.0","162.82","done","PandaNow (Wattana)","f4gt","ABB-0000006100"
"f0yg-ubme","2020-07-17 02:47:15.943000","91.0","75.33","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006101"
"f0yg-ptdb","2020-07-17 03:24:32.005000","80.0","63.90","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006102"
"f6cs-fwtb","2020-07-17 04:10:30.432000","62.0","48.70","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006103"
"f3mt-qtto","2020-07-17 05:14:19.687000","50.98","89.76","done","PandaNow (Sathorn)","f3mt","ABB-0000006104"
"f4gt-a3i5","2020-07-17 05:43:20.636000","348.0","272.49","done","PandaNow (Wattana)","f4gt","ABB-0000006105"
"f6cs-s4dd","2020-07-17 05:53:42.784000","50.0","60.76","done","PandaNow (Ngamwongwan)","f6cs","20207323"
"f3mt-03oo","2020-07-17 05:56:14.300000","50.0","76.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006106"
"f3mt-p8t3","2020-07-17 05:58:21.461000","50.0","90.58","done","PandaNow (Sathorn)","f3mt","ABB-0000006107"
"f6cs-8ziy","2020-07-17 06:06:02.695000","50.0","79.31","done","PandaNow (Ngamwongwan)","f6cs","20207326"
"f3mt-mn0p","2020-07-17 06:13:27.668000","50.0","76.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006108"
"f3mt-3tb1","2020-07-17 06:15:34.214000","50.0","76.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006109"
"f3mt-z8z1","2020-07-17 06:19:34.027000","40.0","46.87","done","PandaNow (Sathorn)","f3mt","ABB-0000006110"
"f3mt-ggg2","2020-07-17 06:26:00.691000","133.0","101.70","done","PandaNow (Sathorn)","f3mt","ABB-0000006111"
"f3mt-kxw4","2020-07-17 06:31:50.397000","50.0","76.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006112"
"f3mt-5oth","2020-07-17 06:32:41.215000","50.0","76.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006113"
"f3mt-kyys","2020-07-17 05:19:03.775000","66.1","109.05","done","PandaNow (Sathorn)","f3mt","ABB-0000006114"
"f3mt-a296","2020-07-17 05:19:03.788000","69.7","112.14","done","PandaNow (Sathorn)","f3mt","ABB-0000006115"
"f3mt-rjsb","2020-07-17 06:50:51.591000","58.0","95.88","done","PandaNow (Sathorn)","f3mt","ABB-0000006116"
"f3mt-fzk5","2020-07-17 06:51:59.337000","50.0","76.82","cancel","PandaNow (Sathorn)","f3mt","20207336"
"f4gt-pu1g","2020-07-17 06:53:46.471000","245.0","183.18","done","PandaNow (Wattana)","f4gt","ABB-0000006117"
"f3mt-naie","2020-07-17 07:06:52.608000","111.1","142.00","done","PandaNow (Sathorn)","f3mt","ABB-0000006118"
"f3mt-n0ns","2020-07-17 07:10:41.851000","51.0","80.94","done","PandaNow (Sathorn)","f3mt","ABB-0000006119"
"f6cs-4qy2","2020-07-17 07:16:08.581000","67.0","87.48","done","PandaNow (Ngamwongwan)","f6cs","20207340"
"f3mt-qlk9","2020-07-17 07:18:00.942000","55.0","84.39","done","PandaNow (Sathorn)","f3mt","ABB-0000006120"
"f0yg-yyue","2020-07-17 07:22:46.293000","239.0","189.86","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006121"
"f3mt-e8mh","2020-07-17 07:26:33.420000","69.7","112.14","done","PandaNow (Sathorn)","f3mt","ABB-0000006122"
"f3mt-0qjv","2020-07-17 07:27:46.046000","69.7","112.14","done","PandaNow (Sathorn)","f3mt","ABB-0000006123"
"f6cs-q169","2020-07-17 07:43:06.995000","58.0","95.88","done","PandaNow (Ngamwongwan)","f6cs","20207345"
"f3mt-swaj","2020-07-17 07:44:52.823000","59.0","80.37","done","PandaNow (Sathorn)","f3mt","ABB-0000006124"
"f6cs-c81r","2020-07-17 07:47:49.388000","67.0","90.59","done","PandaNow (Ngamwongwan)","f6cs","20207347"
"f6cs-i7uy","2020-07-17 07:54:51.308000","50.0","82.61","done","PandaNow (Ngamwongwan)","f6cs","20207348"
"f3mt-ed9y","2020-07-17 07:56:59.991000","62.5","96.05","done","PandaNow (Sathorn)","f3mt","ABB-0000006126"
"f6cs-xn1p","2020-07-17 07:57:08.477000","109.12","86.55","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006125"
"f6cs-lwmq","2020-07-17 08:25:18.840000","67.0","87.48","done","PandaNow (Ngamwongwan)","f6cs","20207351"
"f3mt-4301","2020-07-17 08:28:04.273000","50.0","78.60","done","PandaNow (Sathorn)","f3mt","ABB-0000006127"
"f3mt-eenm","2020-07-17 08:31:31.876000","58.0","83.18","done","PandaNow (Sathorn)","f3mt","ABB-0000006128"
"f3mt-z56n","2020-07-17 07:11:03.346000","82.0","143.82","done","PandaNow (Sathorn)","f3mt","ABB-0000006129"
"f4gt-ytmj","2020-07-17 08:36:18.267000","104.5","85.99","done","PandaNow (Wattana)","f4gt","ABB-0000006130"
"f6cs-rnaj","2020-07-17 08:37:11.661000","50.0","79.87","done","PandaNow (Ngamwongwan)","f6cs","20207356"
"f3mt-8e3u","2020-07-17 08:39:52.201000","51.5","84.81","done","PandaNow (Sathorn)","f3mt","ABB-0000006131"
"f3mt-5d6o","2020-07-17 08:48:44.601000","52.0","80.71","done","PandaNow (Sathorn)","f3mt","ABB-0000006132"
"f3mt-2ru4","2020-07-17 08:52:19.598000","50.0","74.62","done","PandaNow (Sathorn)","f3mt","ABB-0000006133"
"f6cs-aejp","2020-07-17 08:56:49.254000","99.0","123.33","done","PandaNow (Ngamwongwan)","f6cs","20207360"
"f3mt-67kn","2020-07-17 08:59:43.925000","55.0","72.73","done","PandaNow (Sathorn)","f3mt","ABB-0000006134"
"f6cs-p1x2","2020-07-17 09:08:39.549000","58.0","100.56","done","PandaNow (Ngamwongwan)","f6cs","20207362"
"f3mt-2fq5","2020-07-17 09:14:27.133000","63.0","89.80","done","PandaNow (Sathorn)","f3mt","ABB-0000006135"
"f3mt-dlgg","2020-07-17 09:15:17.866000","60.0","85.63","done","PandaNow (Sathorn)","f3mt","ABB-0000006136"
"f3mt-qtc5","2020-07-17 09:17:46.878000","55.5","92.78","done","PandaNow (Sathorn)","f3mt","ABB-0000006137"
"f0yg-g72y","2020-07-17 09:22:05.695000","55.0","32.34","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006138"
"f3mt-6fpp","2020-07-17 08:10:03.369000","165.0","170.79","done","PandaNow (Sathorn)","f3mt","ABB-0000006139"
"f3mt-4c4h","2020-07-17 08:07:03.447000","170.0","205.16","done","PandaNow (Sathorn)","f3mt","ABB-0000006140"
"f3mt-6y4e","2020-07-17 09:35:44.410000","50.0","17.29","done","PandaNow (Sathorn)","f3mt","ABB-0000006141"
"f3mt-vbfm","2020-07-17 09:43:01.430000","55.0","80.69","done","PandaNow (Sathorn)","f3mt","ABB-0000006142"
"f3mt-xyd6","2020-07-17 09:49:39.165000","51.0","85.73","done","PandaNow (Sathorn)","f3mt","ABB-0000006143"
"f3mt-2b8d","2020-07-17 10:00:20.559000","59.0","80.22","done","PandaNow (Sathorn)","f3mt","ABB-0000006144"
"f0yg-5oql","2020-07-17 10:05:13.243000","55.0","46.74","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006145"
"f6cs-rxgd","2020-07-17 10:05:40.275000","72.0","82.64","done","PandaNow (Ngamwongwan)","f6cs","20207374"
"f0yg-byl5","2020-07-17 10:08:33.338000","105.0","80.27","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006146"
"f4gt-2pmj","2020-07-17 10:18:47.120000","162.0","117.75","done","PandaNow (Wattana)","f4gt","ABB-0000006147"
"f3mt-84hy","2020-07-17 10:19:23.653000","55.0","46.74","done","PandaNow (Sathorn)","f3mt","ABB-0000006148"
"f3mt-9c8d","2020-07-17 10:19:29.803000","101.0","150.07","done","PandaNow (Sathorn)","f3mt","ABB-0000006149"
"f6cs-nn04","2020-07-17 10:42:25.140000","40.0","76.27","done","PandaNow (Ngamwongwan)","f6cs","20207379"
"f6cs-pmta","2020-07-17 10:43:59.830000","99.0","70.51","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006150"
"f3mt-xaqy","2020-07-17 11:04:31.358000","70.0","95.32","done","PandaNow (Sathorn)","f3mt","ABB-0000006151"
"f0yg-9ru9","2020-07-17 11:06:38.080000","65.0","45.56","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006152"
"f3mt-mn53","2020-07-17 11:07:14.611000","78.0","89.72","done","PandaNow (Sathorn)","f3mt","ABB-0000006153"
"f4gt-pl96","2020-07-17 11:07:49.642000","50.0","37.38","done","PandaNow (Wattana)","f4gt","ABB-0000006154"
"f3mt-hybu","2020-07-17 11:16:44.475000","64.0","53.55","done","PandaNow (Sathorn)","f3mt","ABB-0000006155"
"f6cs-ny19","2020-07-17 11:25:49.571000","104.0","87.17","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006156"
"f4gt-83zi","2020-07-17 11:28:59.780000","206.0","141.60","done","PandaNow (Wattana)","f4gt","ABB-0000006157"
"f3mt-1m3h","2020-07-17 11:31:38.584000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006159"
"f3mt-686w","2020-07-17 11:32:21.820000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000006158"
"f0yg-mygi","2020-07-17 12:06:06.560000","168.0","135.02","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006162"
"f4gt-umzr","2020-07-17 12:06:15.297000","184.0","137.56","done","PandaNow (Wattana)","f4gt","ABB-0000006161"
"f3mt-u1cx","2020-07-17 12:12:09.213000","55.0","46.74","done","PandaNow (Sathorn)","f3mt","ABB-0000006163"
"f0yg-lhgh","2020-07-17 12:28:49.653000","66.0","51.75","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006164"
"f3mt-58di","2020-07-17 12:33:35.530000","102.0","143.22","done","PandaNow (Sathorn)","f3mt","ABB-0000006165"
"f6cs-trr8","2020-07-17 12:35:24.406000","478.0","351.90","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006168"
"f3mt-x7v7","2020-07-17 12:39:33.820000","182.0","200.63","done","PandaNow (Sathorn)","f3mt","ABB-0000006167"
"f3mt-0umn","2020-07-17 12:39:36.604000","50.0","38.77","done","PandaNow (Sathorn)","f3mt","ABB-0000006166"
"f6cs-7ji9","2020-07-17 12:42:03.108000","62.0","143.82","done","PandaNow (Ngamwongwan)","f6cs","20207398"
"f4gt-g3vx","2020-07-17 12:43:18.223000","289.0","237.62","done","PandaNow (Wattana)","f4gt","ABB-0000006169"
"f0yg-jt4v","2020-07-17 12:45:44.114000","312.0","242.52","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006170"
"f6cs-8h07","2020-07-17 12:45:47.474000","30.0","47.94","done","PandaNow (Ngamwongwan)","f6cs","20207401"
"f3mt-e9h4","2020-07-17 12:53:08.532000","100.0","79.57","done","PandaNow (Sathorn)","f3mt","ABB-0000006171"
"f3mt-f7zp","2020-07-17 12:56:51.611000","120.0","93.00","done","PandaNow (Sathorn)","f3mt","ABB-0000006172"
"f0yg-uyco","2020-07-17 13:02:14.194000","99.24","86.95","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006173"
"f3mt-lpl5","2020-07-17 13:07:52.179000","51.12","43.64","done","PandaNow (Sathorn)","f3mt","ABB-0000006174"
"f6cs-y3hh","2020-07-17 13:08:22.721000","100.0","80.78","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006175"
"f3mt-uyb4","2020-07-17 13:15:32.694000","55.0","46.74","done","PandaNow (Sathorn)","f3mt","ABB-0000006176"
"f0yg-u4kv","2020-07-17 13:21:15.115000","169.0","132.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006178"
"f3mt-l3p9","2020-07-17 13:23:12.307000","54.0","47.94","done","PandaNow (Sathorn)","f3mt","ABB-0000006177"
"f3mt-hzas","2020-07-17 13:26:58.103000","70.0","52.61","done","PandaNow (Sathorn)","f3mt","ABB-0000006179"
"f0yg-7xvt","2020-07-17 13:35:29.108000","83.9","74.76","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006180"
"f3mt-x2vc","2020-07-17 13:46:46.840000","130.5","94.86","done","PandaNow (Sathorn)","f3mt","ABB-0000006181"
"f4gt-7ocm","2020-07-17 13:48:11.421000","326.0","263.59","done","PandaNow (Wattana)","f4gt","ABB-0000006183"
"f3mt-1t9l","2020-07-17 13:49:29.312000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000006182"
"f3mt-p35a","2020-07-17 13:50:23.116000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000006184"
"f0yg-dqva","2020-07-17 13:54:05.679000","52.0","41.73","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006185"
"f6cs-b2li","2020-07-17 13:57:29.875000","154.0","134.80","done","PandaNow (Ngamwongwan)","f6cs","20207417"
"f0yg-3eud","2020-07-17 14:06:12.538000","50.0","32.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006186"
"f4gt-auhw","2020-07-17 14:07:42.657000","481.16","422.71","done","PandaNow (Wattana)","f4gt","ABB-0000006188"
"f3mt-709q","2020-07-17 14:07:47.323000","70.0","53.70","done","PandaNow (Sathorn)","f3mt","ABB-0000006187"
"f3mt-qdwp","2020-07-17 14:10:52.918000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000006189"
"f3mt-2ijl","2020-07-17 14:11:41.181000","50.0","81.10","cancel","PandaNow (Sathorn)","f3mt","20207422"
"f3mt-naqr","2020-07-17 14:17:45.844000","398.05","289.33","done","PandaNow (Sathorn)","f3mt","ABB-0000006190"
"f3mt-ijto","2020-07-17 14:24:01.155000","50.0","35.25","done","PandaNow (Sathorn)","f3mt","ABB-0000006191"
"f3mt-fs2e","2020-07-17 14:26:09.106000","828.0","651.12","done","PandaNow (Sathorn)","f3mt","ABB-0000006193"
"f0yg-73u6","2020-07-17 14:27:02.659000","108.0","86.93","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006192"
"f4gt-5c18","2020-07-17 14:32:53.072000","75.0","59.66","done","PandaNow (Wattana)","f4gt","ABB-0000006196"
"f4gt-y8q9","2020-07-17 14:33:38.199000","50.0","33.98","done","PandaNow (Wattana)","f4gt","ABB-0000006194"
"f4gt-txq5","2020-07-17 13:10:03.805000","132.0","115.48","done","PandaNow (Wattana)","f4gt","ABB-0000006197"
"f3mt-5mvl","2020-07-17 13:10:03.660000","597.0","448.89","done","PandaNow (Sathorn)","f3mt","ABB-0000006195"
"f4gt-e5tv","2020-07-17 14:51:40.099000","84.0","61.13","done","PandaNow (Wattana)","f4gt","ABB-0000006198"
"f0yg-m5ed","2020-07-17 15:01:44.507000","108.0","80.76","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006199"
"f4gt-ykz5","2020-07-17 15:09:07.811000","60.0","45.08","done","PandaNow (Wattana)","f4gt","ABB-0000006201"
"f4gt-lcw1","2020-07-17 15:10:48.734000","55.0","46.74","done","PandaNow (Wattana)","f4gt","ABB-0000006200"
"f0yg-itj5","2020-07-17 15:17:45.163000","95.0","76.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006202"
"f3mt-2uau","2020-07-17 15:20:05.802000","132.0","104.88","done","PandaNow (Sathorn)","f3mt","ABB-0000006203"
"f3mt-6s52","2020-07-17 15:26:01.566000","203.0","156.16","done","PandaNow (Sathorn)","f3mt","ABB-0000006204"
"f3mt-wchn","2020-07-17 15:38:26.780000","44.0","78.20","done","PandaNow (Sathorn)","f3mt","ABB-0000006205"
"f3mt-5l5p","2020-07-17 15:38:46.565000","64.0","91.71","done","PandaNow (Sathorn)","f3mt","ABB-0000006206"
"f0yg-73ua","2020-07-17 15:46:47.790000","65.0","50.12","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006207"
"f3mt-bgqe","2020-07-17 16:04:39.680000","149.0","112.76","done","PandaNow (Sathorn)","f3mt","ABB-0000006208"
"f3mt-u2oy","2020-07-17 14:44:03.081000","77.0","103.48","done","PandaNow (Sathorn)","f3mt","ABB-0000006209"
"f3mt-0k3a","2020-07-17 16:13:17.363000","219.0","167.38","done","PandaNow (Sathorn)","f3mt","ABB-0000006210"
"f3mt-g3nj","2020-07-17 16:52:46.756000","60.0","93.48","done","PandaNow (Sathorn)","f3mt","ABB-0000006211"
"f3mt-9kfq","2020-07-17 16:55:30.487000","52.34","92.61","done","PandaNow (Sathorn)","f3mt","ABB-0000006212"
"f6cs-v5hm","2020-07-17 16:56:42.264000","68.68","103.18","done","PandaNow (Ngamwongwan)","f6cs","20207446"
"f4gt-h2ek","2020-07-17 17:01:58.974000","247.0","200.22","done","PandaNow (Wattana)","f4gt","ABB-0000006213"
"f3mt-gsmo","2020-07-17 17:15:54.661000","118.0","173.05","done","PandaNow (Sathorn)","f3mt","ABB-0000006214"
"f4gt-17u8","2020-07-17 17:17:12.312000","431.0","338.02","done","PandaNow (Wattana)","f4gt","ABB-0000006216"
"f3mt-ocue","2020-07-17 17:17:54.455000","50.0","81.29","done","PandaNow (Sathorn)","f3mt","ABB-0000006215"
"f3mt-wcd7","2020-07-17 17:20:27.512000","54.0","83.10","done","PandaNow (Sathorn)","f3mt","ABB-0000006217"
"f3mt-29fk","2020-07-17 17:23:22.770000","70.0","95.32","done","PandaNow (Sathorn)","f3mt","ABB-0000006218"
"f0yg-xs9w","2020-07-17 17:24:57.762000","57.0","39.96","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006219"
"f4gt-twwf","2020-07-17 16:40:06.372000","65.0","52.35","done","PandaNow (Wattana)","f4gt","ABB-0000006220"
"f3mt-z505","2020-07-17 17:32:48.316000","70.0","95.32","done","PandaNow (Sathorn)","f3mt","ABB-0000006221"
"f3mt-9nbg","2020-07-17 17:34:17.895000","57.0","83.60","done","PandaNow (Sathorn)","f3mt","ABB-0000006222"
"f3mt-u1wp","2020-07-17 17:40:56.049000","50.0","81.10","cancel","PandaNow (Sathorn)","f3mt","20207457"
"f0yg-yrlj","2020-07-17 17:41:27.640000","150.0","94.00","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006228"
"f3mt-78lj","2020-07-17 17:42:00.598000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006223"
"f3mt-suul","2020-07-17 17:42:37.867000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006224"
"f6cs-db50","2020-07-17 17:43:33.478000","366.0","279.20","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000006225"
"f4gt-luhk","2020-07-17 17:44:35.588000","649.0","600.00","done","PandaNow (Wattana)","f4gt","ABB-0000006226"
"f4gt-l9v2","2020-07-17 17:45:47.289000","58.0","47.38","done","PandaNow (Wattana)","f4gt","ABB-0000006227"
"f3mt-prcc","2020-07-17 17:49:32.606000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006229"
"f3mt-lssn","2020-07-17 17:52:13.035000","70.0","95.32","done","PandaNow (Sathorn)","f3mt","ABB-0000006230"
"f3mt-mqo1","2020-07-17 17:52:20.802000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006231"
"f3mt-uoho","2020-07-17 17:54:20.884000","62.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000006232"
"f3mt-8vgh","2020-07-17 17:57:41.147000","62.0","88.98","cancel","PandaNow (Sathorn)","f3mt","20207468"
"f3mt-u15l","2020-07-17 18:01:06.633000","62.0","88.98","cancel","PandaNow (Sathorn)","f3mt","20207469"
"f3mt-fz9w","2020-07-17 18:01:28.125000","81.0","71.91","done","PandaNow (Sathorn)","f3mt","ABB-0000006233"
"f3mt-8ez2","2020-07-17 18:01:59.876000","62.0","88.98","cancel","PandaNow (Sathorn)","f3mt","20207471"
"f3mt-9q4q","2020-07-17 18:02:31.230000","50.0","76.64","done","PandaNow (Sathorn)","f3mt","ABB-0000006234"
"f0yg-w7t9","2020-07-17 18:06:49.862000","62.0","48.70","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006235"
"f0yg-0kdt","2020-07-17 18:07:21.662000","144.0","119.66","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006236"
"f0yg-jjid","2020-07-17 18:07:34.979000","215.0","164.67","done","PandaNow (Lat Phrao)","f0yg","ABB-0000006237"
"f3mt-jikv","2020-07-17 18:08:11.555000","62.0","88.98","cancel","PandaNow (Sathorn)","f3mt","20207476"
"f3mt-0fbl","2020-07-17 18:08:31.948000","62.0","88.98","cancel","PandaNow (Sathorn)","f3mt","20207477"
"f3mt-xjtt","2020-07-17 18:10:13.846000","50.0","76.64","done","PandaNow (Sathorn)","f3mt","ABB-0000006238"
